	0
2288	Det kan man nærmest få indtrykket af, især når man får henvendelser fra Ældre Sagen og fra Danske Seniorer og Faglige Seniorer, og hvad de hedder alle sammen.
2289	Men det er indført af trafiksikkerhedsmæssige årsager.
2290	Og vi synes altså, at man netop ved en fuldstændig ophævelse af aldersgrænsen ophæver kontrollen og selvselektionen i forhold til den alderssvækkelse, som jo er uomgængelig.
2291	Det betyder, som jeg sagde, at mange kørekort, som ellers ikke ville blive fornyet, nu vil kunne aktiveres, lad os bare kalde det det.
2292	Jeg synes, at der foreligger nogle meget vægtige høringssvar.
2293	Lægeforeningen advarer og argumenterer med den almindelige svækkelse i forbindelse med alder af mental karakter og fysisk førlighed, og de henviser i øvrigt til en tysk undersøgelse.
2294	Tyskland og Sverige har fyldt meget i debatten.
2295	Men man henviser til en tysk undersøgelse, som netop siger, at ved det 75. år, er der en stigning i selvforårsagede ulykker blandt ældre bilister.
2296	Og de opfordrer jo i øvrigt til, at man, inden man griber til at ophæve aldersgrænsen, undersøger de nugældende regler.
2297	Hvad har det betydet, at vi hævede aldersgrænsen fra 70 år til 75 år?Rigspolitiet efterspørger en lægefaglig vurdering, og man kan sige, at den har de fået, hvis de læser Lægeforeningens høringssvar.
2298	Om så Rigspolitiet er på Lægeforeningens side i det spil, ved jeg ikke.
2299	Rigspolitiet har tidligere ved de her behandlinger af aldersgrænser været meget skeptiske over for de tiltag.
2300	Og Dansk Kørelærer-Union siger direkte, bygget på erfaringer fra medlemmerne, at det vil forringe færdselssikkerheden på de danske veje, kort og godt.
2301	Men man svækkes altså med alderen, skulle jeg lige hilse og sige.
2302	Jeg er selv 63 år, og jeg er ikke så god en bilist, som jeg var for 15 år siden.
2303	Jeg har ikke den samme hørelse.
2304	Jeg har ikke det samme syn.
2305	Og jeg har ikke den samme reaktionsevne.
2306	Det synes jeg måske man skulle tænke over.
2307	Vi er i hvert fald i Enhedslisten meget alvorligt bekymrede for færdselssikkerheden i forbindelse med det her forslag.
2308	Tak til ordføreren.
2309	Der er ikke nogen korte bemærkninger, så vi fortsætter i ordførerrækken.
2310	Jeg kan se, at den næste er fru Christina Egelund, Liberal Alliance.
2311	Tak for det.
2312	Det er rigtigt, at jeg er her i stedet for hr. Villum Christensen, som ikke kunne være til stede.
2313	Den generelle aldersscreening foretages i dag således, at alle bilister over 73 år får udstedt kørekort med en kortere gyldighedstid end de normale 15 år.
2314	Det betyder bl.a., at .a. disse ældre skal gennemgå et helbredstjek ved hver fornyelse.
2315	Baggrunden for den generelle aldersscreening er at opfange de ældre, som er så dårlige, at de ikke længere bør køre bil.
2316	Når man holder det faktum op imod, hvor indgribende aldersscreeningen er for den enkelte, både økonomisk og personligt, giver det rigtig god mening at fjerne den øvre aldersgrænse på 75 år.
2317	Og jeg synes egentlig, at Dansk Folkepartis ordfører sagde det meget godt, da han sagde, at man med det her lovforslag fjerner en urimelig diskrimination mod de ældre.
2318	Liberal Alliance kan støtte lovforslaget.
2319	Tak til ordføreren.
2320	Der er ikke nogen korte bemærkninger, så vi tager næste ordfører, som er hr. Roger Matthisen som ordfører for Alternativet.
2321	Tak for det, formand.
2322	Med lovforslaget her, L 201, foreslås det at ophæve den øvre aldersgrænse på 75 år for den almindelige gyldighedsperiode for kørekort til de såkaldte Gruppe 1-køretøjer.
2323	Jeg synes, at lovforslaget er blevet rigtig godt gennemgået af de foregående ordførere, så jeg vil ikke gå så meget i dybden med det.
2324	Blot vil jeg fremhæve, at man jo i vores nabolande Sverige og Tyskland klarer det helt fint uden at have en potentielt diskriminerende praksis over for de ældre borgere.
2325	Så Alternativet kan helt klart støtte op omkring at anerkende, at vi nu bliver ældre og ældre og lever på andre måder end for 50 år siden.
2326	Egentlig vil jeg også drage en parallel til vores behandling af L 62 i efteråret, eller i vinters, hvor hørekravet til førere blev ophævet.
2327	Så ligesom der skulle ses på den diskriminerende praksis, mener Alternativet, at vi skal gøre det samme med dette lovforslag.
2328	Vi kan derfor godt tilslutte os.
2329	Det var ordene.
2330	Tak, formand. 
2331	Tak, og der er en enkelt til en kort bemærkning. hr. Henning Hyllested, værsgo.
2332	Det er, fordi ordføreren jo nævnte, at vores nabolande klarer det helt fint.
2333	Der er meget, meget stor forskel der, og derfor advarer rapporten imod at se befolkningen under et i det her spil, altså i forhold til at have en fast aldersgrænse eller helt ophæver den. 
2334	Ordføreren.
2335	Tak for det.
2336	Det er noget, jeg vil komme ind på i behandlingen af redegørelsen om landdistrikterne.
2337	Men jeg mener stadig ikke, at det er i orden at have den her praksis med at diskriminere over en kam ud fra en alder. 
2338	Spørgeren for anden korte bemærkning.
2339	Men netop på grund af disse forskelle i befolkningen – og det gælder egentlig, hvad enten de er geografisk, arbejdsmæssigt eller socialt betinget – er det vel ikke totalt at ophæve aldersgrænsen.
2340	Så er det vel egentlig fornuftigt at have et eller andet sted, hvor folk, om jeg så må sige, banker ind i et lægetjek.
2341	Og det er så uanset, hvor man bor i landet, eller hvilken socialgruppe man tilhører osv. osv.
2342	Så ville der jo være en eller anden form for objektivt syn på det her. 
2343	Ordføreren.
2344	Jeg synes, at vi i højere grad skal have tillid til vores borgere og til, at lægerne gør deres arbejde.
2345	Og vi skal også have tillid til, at de her ældre borgeres familier også kan sige til, hvis de mener, at deres forældre eller nogen i deres familie ikke er i stand til at køre bil.
2346	DTU har jo påvist, at der ikke er nogen direkte sammenhæng mellem alderdom og den her overrepræsentation af ulykker.
2347	Det er jo ikke sandt i alle tilfælde.
2348	Jeg må også minde ordføreren om, at Enhedslisten selv stemte for, at vi på det her lovgivningsområde, altså i forhold til L 62, ikke skulle diskriminere hørehæmmede. 
2349	Tak til ordføreren.
2350	Der er ikke flere korte bemærkninger lige nu.
2351	Den næste taler er ordfører for Radikale Venstre, hr. Andreas Steenberg.
2352	Værsgo.
2353	Tak.
2354	Ældre bilister er desværre indblandet i flere ulykker, end andre bilister er.
2355	Rådet for Sikker Trafik nævner i deres høringssvar, at bilister i slutningen af 1970'erne og starten af 1980'erne er med i to en halv en gange så mange ulykker som folk i halvtredserne.
2356	To en halv gange så mange.
2357	Havarikommissionen, som kigger på ulykker i Danmark, angiver i deres høringssvar, at det åbenbart især er i kryds, at ældre bilister er impliceret i ulykker.
2358	Lægeforeningen har også med deres faglighed en gennemgang af, hvorfor ældre kan være dårligere i trafikken.
2359	Så der er altså et problem, hvilket man ser, når man ser på høringssvarene, som er rimelig veldokumenterede.
2360	Så ligger der en rapport fra DTU, Danmarks Tekniske Universitet, som siger, at der ikke er noget bevis for, at den her test har nogen effekt.
2361	Jeg synes, man igen skal gå ind og kigge på Rådet for Sikker Trafiks høringssvar.
2362	De siger noget interessant.
2363	De siger nemlig, at man ikke rigtig ved, hvor mange der har fået frataget deres kørekort ved de her test.
2364	Der ligger nogle tal fra Sønderjylland fra 2002, altså 15 år gamle tal fra én landsdel, nogle få tal.
2365	Men ellers ved man faktisk ikke, hvor mange der har fået taget deres kørekort ved at komme til den her test.
2366	Man ved heller ikke, hvem der frivilligt er stoppet med at køre bil efter samtale med lægen eller samtale med pårørende, når de skulle hen til den her test.
2367	Det ved man ikke.
2368	Det synes jeg sådan set godt man kunne have brugt sin tid på at finde ud af.
2369	Man kunne f.eks. spørge lægerne om, hvad der er kommet ud af de her test.
2370	Så vi kunne sådan set godt være med til diskutere, om man skal have en anden test, om det behøver at være hvert år for de 80-årige.
2371	Man kunne godt diskutere en masse ting.
2372	Det synes jeg godt man kunne have ulejliget sig med, inden man fremsatte det her lovforslag.
2373	Så derfor stemmer vi imod, som det ligger her.
2374	Vi synes, at man uanset hvad godt kunne undersøge, hvad der er kommet ud af de her test, der har været siden 1950'erne.
2375	Der er trods alt blevet brugt en del penge og tid på det.
2376	Tak til ordføreren, som jeg ikke ser nogen korte bemærkninger til.
2377	Den næste ordfører er hr. Karsten Hønge, SF. Værsgo.
2378	Skal vi gøre noget ved trafiksikkerheden ved udstedelse af kørekort, burde vi jo nok nærmere beslutte at sende de unge mænd mellem i dag 17 og 25 år gennem nogle ekstra tjek.
2379	Det foreslår SF godt nok ikke.
2380	Men en aldersgrænse for at beholde sit kørekort hører, om jeg så må sige, gamle dage til.
2381	Vores seniorer er faktisk rigtig okay bilister, og de er også i stand til at se kritisk på sig selv.
2382	Selvfølgelig kan nogle mennesker blive så svækkede af alderdom, at de ikke længere kan køre bil.
2383	Men alt tyder på, at de til gengæld har en meget stærk samvittighed og derfor af sig selv eventuelt efter samtale med familien dropper bilen.
2384	Vores konklusion er, at de ældre medborgere både er okay bilister og ansvarlige samfundsborgere.
2385	Fysiske skavanker og mentalt forfald er ikke noget, der kun rammer ældre.
2386	Det møder jeg da dagligt eksempler på – jeg kaster et blik ud i salen – uden at det dog derfor får konsekvenser for retten til at føre bil.
2387	På den baggrund kan SF støtte lovforslaget.
2388	Tak.
2389	Der er en enkelt til korte bemærkninger. hr. Henning Hyllested, Enhedslisten.
2390	For ikke at spørge om det samme og på den samme måde vil jeg spørge hr. Karsten Hønge: Gør den radikale ordførers fremragende ordførertale overhovedet ikke indtryk på hr. Karsten Hønge?
2391	Ordføreren.
2392	Jo, det gør den da, og det gør både hr. Henning Hyllesteds ordførertale og rigtig mange spørgsmål da også. Selvfølgelig.
2393	Det, vi ender med, er en afvejning af den risiko, der ligger, over for de konsekvenser, det skal have.
2394	Altså, er der en rimelig proportion i det? Der vil vi sige, at det synes vi ikke der er her.
2395	Man kunne måske prøve at forestille sig, at vi ikke havde en aldersgrænse, men at der lå et beslutningsforslag om, at det skulle der indføres.
2396	Vil det grundlag, man har, og de høringssvar, vi har, være stærke nok, til at jeg vil indføre en aldersgrænse? Det tror jeg godt nok ikke.
2397	Det gør heller ikke, at vi på den måde griber ind over for dem.
2398	Spørgeren til anden korte bemærkning.
2399	Jamen det er jo rigtigt, at man netop skal afveje de argumenter, der kan være for og imod.
2400	Det sagde jeg sådan set også i min ordførertale.
2401	Ordføreren.
2402	Tak til ordføreren.
2403	Der er ikke flere korte bemærkninger, så den næste taler er transport-, bygnings- og boligministeren.
2404	Værsgo.
2405	Selv en forbryder har også ret til en forsvarsadvokat, kan man sige, og en dårlig lov kan også har ret til forsvarsadvokater her i Folketinget.
2406	Formålet med lovforslaget er at gøre det nemmere for ældre mennesker i Danmark at have kørekort, uden at man går på kompromis med færdselssikkerheden.
2407	Som reglerne er i dag, udstedes alle kørekort til ældre over 73 år med en kortere gyldighedstid end de normale 15 år.
2408	Denne kortere gyldighedstid medfører, at den ældre skal forny kørekort hyppigere end øvrige aldersgrupper, ligesom de skal gennemgå en helbredsscreening hos lægen i forbindelse med hver fornyelse.
2409	Denne generelle aldersscreening foretages for at opfange de ældre, der ikke længere bør føre bil, eksempelvis på grund af demens.
2410	Til gengæld er screeningen meget byrdefuld for de ældre, der skønnes at have udgifter på mellem 100 mio. kr. og 150 mio. kr. om året til fornyelsen.
2411	Hertil kommer, at screeningen for mange af de ældre opleves som umyndiggørende over for dem, der er friske nok til fortsat at køre bil, og dem, som selv ved, hvornår det er tid at indstille kørslen.
2412	I stedet for overgår de ældre til at være bløde trafikanter som eksempelvis fodgængere eller cyklister, hvor ældre er en særligt udsat gruppe.
2413	På denne baggrund finder jeg ikke, at det fortsat er fornuftigt at opretholde et system, hvor ældre skal forny kørekort oftere end andre.
2414	Til gengæld skal lægerne, ligesom de skal i dag, skærpe deres opmærksomhed på de ældre, der ikke bør fortsætte med at køre bil.
2415	Jeg foreslår derfor, at vi fjerner færdselslovens regler om, at kørekort for ældre over 75 år udstedes med en kortere gyldighedstid.
2416	Jeg foreslår ligeledes, at bemyndigelsen til at transport-, bygnings- og boligministeren kan fastsætte regler om, at kørekort til ældre over 73 år kan udstedes med en kortere gyldighedstid, ophæves.
